model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 Polo,2016,Semi-Auto,26278,Petrol,20,61.4,1.4,12695
 Polo,2017,Manual,12301,Petrol,145,60.1,1,8995
 Polo,2018,Semi-Auto,16940,Petrol,145,47.9,2,16995
 Polo,2016,Manual,17399,Petrol,20,58.9,1,8798
 Polo,2019,Manual,6781,Petrol,145,51.4,1,15995
 Polo,2019,Manual,12042,Petrol,150,48.7,1,11990
 Polo,2017,Manual,23260,Petrol,20,60.1,1,9495
 Polo,2017,Manual,27785,Petrol,150,60.1,1.2,10495
 Polo,2020,Manual,3168,Petrol,150,47.9,1,13995
 Polo,2018,Manual,17306,Petrol,145,60.1,1,11295
 Polo,2018,Manual,28200,Petrol,150,60.1,1,10490
 Polo,2019,Semi-Auto,6728,Petrol,150,39.8,2,17990
 Polo,2018,Manual,7257,Petrol,145,51.4,1,15495
 Polo,2016,Manual,28404,Diesel,0,83.1,1.4,9495
 Polo,2018,Semi-Auto,9535,Petrol,145,61.4,1,14995
 Polo,2016,Manual,15512,Petrol,20,60.1,1,9698
 Polo,2017,Manual,26610,Petrol,145,60.1,1.2,10995
 Polo,2016,Manual,31516,Petrol,20,60.1,1.2,9298
 Polo,2016,Manual,51002,Petrol,20,60.1,1,6790
 Polo,2018,Manual,17654,Petrol,145,64.2,1,11990
 Polo,2020,Manual,752,Diesel,145,57.7,1.6,15990
 Polo,2016,Manual,21276,Petrol,20,60.1,1,8998
 Polo,2017,Manual,25567,Petrol,145,60.1,1.2,9498
 Polo,2018,Semi-Auto,9535,Petrol,145,61.4,1,14995
 Polo,2014,Manual,45622,Petrol,125,51.4,1.2,6472
 Polo,2017,Manual,23739,Petrol,145,58.9,1,9998
 Polo,2015,Manual,38502,Petrol,20,60.1,1.2,8498
 Polo,2019,Semi-Auto,5136,Petrol,145,45.6,1,15495
 Polo,2016,Manual,18919,Petrol,20,60.1,1.2,10450
 Polo,2019,Manual,6789,Petrol,145,48.7,1,13495
 Polo,2017,Manual,29358,Petrol,145,60.1,1.2,10495
 Polo,2018,Manual,16283,Petrol,145,62.8,1,13295
 Polo,2014,Semi-Auto,52651,Petrol,20,60.1,1.2,8298
 Polo,2016,Manual,42401,Petrol,20,60.1,1.2,8298
 Polo,2017,Semi-Auto,31423,Petrol,145,60.1,1.2,11995
 Polo,2019,Manual,1000,Diesel,145,57.7,1.6,15495
 Polo,2016,Semi-Auto,28135,Petrol,20,61.4,1.4,12698
 Polo,2018,Manual,19000,Petrol,145,64.2,1,12495
 Polo,2017,Semi-Auto,31423,Petrol,145,60.1,1.2,11995
 Polo,2015,Manual,24208,Petrol,20,60.1,1.2,8698
 Polo,2019,Semi-Auto,5505,Petrol,145,39.8,2,19498
 Polo,2019,Manual,6789,Petrol,145,48.7,1,13495
 Polo,2017,Manual,29358,Petrol,145,60.1,1.2,10495
 Polo,2018,Manual,16283,Petrol,145,62.8,1,13295
 Polo,2019,Manual,1000,Petrol,145,48.7,1,13995
 Polo,2019,Manual,1000,Petrol,145,48.7,1,13995
 Polo,2018,Manual,19000,Petrol,145,64.2,1,12495
 Polo,2016,Manual,26001,Petrol,20,60.1,1,8498
 Polo,2017,Manual,22785,Petrol,145,60.1,1,9998
 Polo,2020,Manual,18754,Petrol,145,48.7,1,11995
 Polo,2017,Manual,26022,Petrol,145,58.9,1,9998
 Polo,2017,Semi-Auto,15209,Petrol,150,60.1,1.2,11998
 Polo,2016,Manual,33098,Petrol,20,60.1,1,8698
 Polo,2017,Manual,23252,Petrol,20,60.1,1,8298
 Polo,2017,Manual,38020,Petrol,150,47,1.8,12698
 Polo,2016,Manual,21998,Petrol,20,60.1,1,8998
 Polo,2015,Manual,16216,Petrol,20,60.1,1,7998
 Polo,2019,Manual,1000,Diesel,145,57.7,1.6,15495
 Polo,2015,Manual,22208,Petrol,20,60.1,1,7498
 Polo,2017,Manual,32233,Petrol,20,60.1,1.2,9698
 Polo,2016,Manual,29391,Petrol,20,60.1,1,8295
 Polo,2015,Manual,22863,Petrol,20,58.9,1,8498
 Polo,2016,Manual,29577,Petrol,20,60.1,1,8498
 Polo,2013,Manual,37047,Petrol,125,51.4,1.2,6498
 Polo,2016,Manual,17763,Petrol,20,60.1,1,8998
 Polo,2016,Manual,33409,Petrol,0,65.7,1,10298
 Polo,2016,Manual,17249,Petrol,20,60.1,1.2,9998
 Polo,2017,Manual,5341,Petrol,20,60.1,1,10498
 Polo,2017,Manual,23858,Petrol,0,68.9,1,9998
 Polo,2014,Manual,38201,Petrol,20,60.1,1,7298
 Polo,2016,Manual,23121,Diesel,0,60.1,1.4,10298
 Polo,2014,Semi-Auto,32164,Petrol,20,60.1,1.2,8998
 Polo,2014,Manual,61324,Petrol,20,58.9,1.2,6998
 Polo,2016,Manual,16501,Petrol,20,60.1,1.2,10998
 Polo,2016,Semi-Auto,18344,Petrol,20,61.4,1.4,13498
 Polo,2016,Manual,18111,Petrol,20,60.1,1,8698
 Polo,2017,Manual,22778,Petrol,20,60.1,1.2,10498
 Polo,2016,Manual,11628,Petrol,0,65.7,1,11998
 Polo,2016,Manual,15115,Petrol,20,60.1,1.2,9498
 Polo,2016,Manual,16609,Petrol,20,60.1,1,9298
 Polo,2017,Manual,21136,Petrol,145,58.9,1,9698
 Polo,2017,Manual,23500,Petrol,150,60.1,1.2,9998
 Polo,2014,Manual,23331,Petrol,20,61.4,1.4,10998
 Polo,2017,Semi-Auto,13349,Petrol,20,61.4,1.4,13998
 Polo,2016,Manual,37763,Petrol,20,60.1,1.2,8498
 Polo,2016,Manual,7157,Petrol,20,60.1,1,9498
 Polo,2016,Manual,31250,Petrol,150,47,1.8,11998
 Polo,2016,Manual,15454,Petrol,20,60.1,1.2,10298
 Polo,2017,Semi-Auto,20521,Petrol,145,50.4,1.8,14998
 Polo,2016,Manual,26771,Petrol,20,60.1,1.2,8998
 Polo,2016,Manual,11083,Petrol,20,60.1,1.2,9898
 Polo,2014,Manual,65383,Petrol,125,51.4,1.2,4998
 Polo,2016,Manual,29945,Petrol,20,61.4,1.4,11498
 Polo,2014,Manual,27284,Petrol,20,60.1,1.2,7998
 Polo,2014,Manual,44627,Petrol,20,60.1,1,7298
 Polo,2017,Manual,18683,Petrol,145,60.1,1,10498
 Polo,2014,Manual,55101,Petrol,20,61.4,1.4,8998
 Polo,2016,Manual,20150,Petrol,20,60.1,1.2,9498
 Polo,2017,Manual,21001,Petrol,145,60.1,1,9698
 Polo,2015,Manual,33955,Petrol,20,60.1,1.2,8711
 Polo,2017,Manual,13735,Petrol,20,60.1,1.2,10917
 Polo,2017,Manual,22232,Petrol,20,60.1,1,9000
 Polo,2016,Manual,20701,Petrol,20,60.1,1.2,9545
 Polo,2016,Manual,31970,Petrol,0,68.9,1,8561
 Polo,2016,Semi-Auto,12494,Petrol,20,61.4,1.4,12698
 Polo,2017,Manual,25181,Petrol,145,60.1,1,9498
 Polo,2017,Manual,17512,Petrol,20,60.1,1,9798
 Polo,2017,Manual,7650,Petrol,20,60.1,1.2,10495
 Polo,2016,Manual,44000,Petrol,20,60.1,1.2,8495
 Polo,2017,Manual,30422,Petrol,145,60.1,1.2,10495
 Polo,2017,Manual,14721,Petrol,145,60.1,1,9698
 Polo,2015,Manual,23723,Diesel,0,83.1,1.4,8650
 Polo,2016,Manual,15803,Petrol,20,60.1,1.2,10498
 Polo,2016,Manual,23336,Petrol,20,60.1,1.2,8995
 Polo,2018,Manual,10100,Petrol,145,64.2,1,11995
 Polo,2019,Semi-Auto,3200,Petrol,145,39.8,2,18995
 Polo,2017,Manual,16822,Petrol,20,60.1,1.2,9795
 Polo,2017,Manual,26772,Petrol,145,60.1,1.2,9995
 Polo,2017,Manual,33390,Petrol,20,60.1,1.2,9495
 Polo,2017,Manual,20000,Petrol,145,60.1,1.2,10495
 Polo,2017,Manual,12375,Petrol,145,60.1,1.2,10795
 Polo,2017,Manual,13813,Petrol,150,60.1,1.2,10998
 Polo,2016,Manual,15016,Petrol,20,60.1,1,9698
 Polo,2017,Manual,39121,Petrol,145,60.1,1.2,10298
 Polo,2017,Manual,23361,Petrol,20,60.1,1.2,9495
 Polo,2013,Manual,50125,Petrol,125,51.4,1.2,5998
 Polo,2015,Manual,10803,Petrol,20,60.1,1.2,8998
 Polo,2016,Manual,30557,Petrol,20,60.1,1.2,8698
 Polo,2017,Manual,16430,Petrol,145,60.1,1,10298
 Polo,2016,Manual,8090,Petrol,20,60.1,1,9998
 Polo,2016,Manual,24081,Petrol,20,58.9,1,9320
 Polo,2016,Manual,37715,Petrol,20,60.1,1.2,8498
 Polo,2015,Manual,7121,Petrol,20,60.1,1.2,8998
 Polo,2018,Manual,6345,Petrol,150,58.9,1,12498
 Polo,2018,Semi-Auto,21900,Petrol,145,61.4,1,12491
 Polo,2017,Manual,15015,Petrol,20,60.1,1.2,11491
 Polo,2016,Manual,34490,Petrol,20,60.1,1.2,10510
 Polo,2016,Manual,11305,Petrol,20,60.1,1,8998
 Polo,2017,Manual,25158,Petrol,20,60.1,1,9498
 Polo,2018,Manual,12305,Petrol,150,60.1,1,10891
 Polo,2017,Manual,9589,Petrol,20,60.1,1.2,11291
 Polo,2018,Manual,4571,Petrol,145,60.1,1,10730
 Polo,2017,Manual,17830,Petrol,20,60.1,1.2,11540
 Polo,2015,Manual,19861,Petrol,20,60.1,1.2,9298
 Polo,2017,Manual,28270,Petrol,145,60.1,1.2,9795
 Polo,2017,Manual,10500,Petrol,145,60.1,1,10298
 Polo,2016,Manual,13928,Petrol,20,60.1,1,8898
 Polo,2019,Manual,14732,Diesel,145,57.7,1.6,12998
 Polo,2015,Manual,52539,Petrol,20,60.1,1,6798
 Polo,2017,Manual,15250,Diesel,145,74.3,1.4,11298
 Polo,2016,Manual,18750,Petrol,20,60.1,1,8998
 Polo,2016,Manual,9798,Petrol,20,60.1,1.2,10498
 Polo,2019,Manual,2309,Petrol,150,48.7,1,11998
 Polo,2017,Manual,17391,Petrol,150,58.9,1,9698
 Polo,2017,Manual,31030,Petrol,20,60.1,1.2,9600
 Polo,2016,Manual,32340,Petrol,20,60.1,1.2,9500
 Polo,2018,Manual,17426,Petrol,145,60.1,1,13698
 Polo,2016,Manual,28445,Petrol,20,60.1,1,8298
 Polo,2015,Manual,45378,Petrol,20,60.1,1,6998
 Polo,2015,Manual,23102,Petrol,20,60.1,1,8198
 Polo,2016,Manual,22057,Petrol,20,60.1,1.2,9998
 Polo,2016,Manual,33401,Petrol,20,60.1,1.2,8998
 Polo,2014,Manual,27541,Petrol,20,60.1,1,7498
 Polo,2017,Manual,28298,Petrol,20,60.1,1.2,9998
 Polo,2016,Manual,31144,Petrol,0,68.9,1,8698
 Polo,2016,Manual,24989,Petrol,20,60.1,1.2,9998
 Polo,2016,Manual,21762,Petrol,20,60.1,1.2,9298
 Polo,2017,Manual,1861,Petrol,145,60.1,1,11498
 Polo,2019,Manual,16009,Diesel,145,57.7,1.6,12998
 Polo,2015,Manual,40310,Petrol,20,60.1,1,6998
 Polo,2017,Manual,17602,Petrol,20,60.1,1,8998
 Polo,2014,Manual,32692,Petrol,20,60.1,1.2,7798
 Polo,2017,Manual,4562,Petrol,20,60.1,1.2,10230
 Polo,2017,Semi-Auto,16887,Petrol,20,60.1,1.2,11260
 Polo,2016,Manual,8812,Petrol,20,60.1,1.2,10298
 Polo,2014,Manual,39589,Petrol,20,60.1,1,6950
 Polo,2016,Manual,41123,Petrol,20,60.1,1,8489
 Polo,2017,Manual,35354,Petrol,145,60.1,1,9389
 Polo,2016,Manual,26298,Petrol,20,60.1,1.2,9989
 Polo,2017,Manual,9310,Petrol,20,60.1,1.2,11489
 Polo,2017,Manual,22442,Petrol,150,60.1,1.2,10989
 Polo,2020,Manual,3800,Diesel,150,57.7,1.6,16489
 Polo,2018,Manual,20990,Petrol,150,48.7,1,10498
 Polo,2016,Manual,22037,Diesel,0,83.1,1.4,9698
 Polo,2017,Manual,60000,Diesel,0,60.1,1.4,9450
 Polo,2018,Manual,17137,Petrol,145,64.2,1,12489
 Polo,2016,Manual,30181,Petrol,20,60.1,1,9489
 Polo,2016,Manual,25619,Petrol,20,60.1,1,8989
 Polo,2019,Manual,2800,Petrol,145,48.7,1,13489
 Polo,2018,Manual,10100,Petrol,145,48.7,1,11989
 Polo,2016,Manual,9476,Petrol,20,60.1,1,9589
 Polo,2019,Manual,5848,Diesel,145,55.4,1.6,15489
 Polo,2017,Manual,7591,Petrol,20,60.1,1.2,11289
 Polo,2017,Manual,26115,Petrol,145,60.1,1.2,10489
 Polo,2020,Manual,2800,Petrol,145,52.3,1,15989
 Polo,2017,Manual,42163,Petrol,145,60.1,1.2,9689
 Polo,2015,Manual,16851,Petrol,20,61.4,1.4,12489
 Polo,2016,Manual,31955,Petrol,20,60.1,1.2,8989
 Polo,2016,Manual,33581,Petrol,20,60.1,1.2,9489
 Polo,2018,Manual,16991,Petrol,145,64.2,1,11989
 Polo,2014,Manual,29433,Petrol,20,60.1,1.2,8489
 Polo,2017,Manual,9200,Petrol,145,58.9,1,10989
 Polo,2015,Manual,19672,Petrol,20,60.1,1.2,8989
 Polo,2016,Manual,29581,Petrol,20,60.1,1.2,10489
 Polo,2013,Manual,46013,Petrol,125,53.3,1.2,6850
 Polo,2014,Semi-Auto,13941,Petrol,20,60.1,1.2,10489
 Polo,2019,Semi-Auto,2658,Petrol,145,39.8,2,18989
 Polo,2017,Manual,15363,Petrol,145,60.1,1.2,10300
 Polo,2019,Semi-Auto,9053,Petrol,150,39.8,2,19489
 Polo,2015,Manual,40500,Petrol,20,60.1,1.2,7795
 Polo,2019,Semi-Auto,2658,Petrol,145,39.8,2,18989
 Polo,2017,Manual,22760,Petrol,145,47,1.8,14789
 Polo,2016,Manual,43920,Petrol,20,60.1,1.2,7950
 Polo,2016,Manual,30343,Petrol,20,60.1,1.2,8495
 Polo,2015,Manual,24488,Petrol,20,60.1,1.2,8998
 Polo,2016,Manual,22412,Petrol,20,60.1,1.2,8998
 Polo,2013,Manual,31400,Petrol,150,47.9,1.4,6498
 Polo,2016,Manual,37889,Diesel,0,83.1,1.4,8495
 Polo,2015,Manual,29768,Petrol,20,60.1,1,7898
 Polo,2017,Manual,17329,Diesel,145,60.1,1.4,10690
 Polo,2017,Semi-Auto,23122,Petrol,145,60.1,1.2,12495
 Polo,2016,Manual,37929,Petrol,145,47,1.8,13289
 Polo,2016,Manual,24343,Petrol,20,60.1,1,8491
 Polo,2015,Manual,13795,Petrol,20,60.1,1.2,8998
 Polo,2015,Manual,30622,Petrol,20,60.1,1,7298
 Polo,2015,Manual,27910,Petrol,20,60.1,1,8498
 Polo,2015,Manual,41674,Petrol,20,60.1,1.2,7698
 Polo,2019,Manual,8561,Petrol,150,48.7,1,12988
 Polo,2016,Manual,7124,Petrol,20,60.1,1.2,9995
 Polo,2017,Manual,30801,Petrol,20,60.1,1.2,9183
 Polo,2017,Manual,33055,Petrol,145,60.1,1.2,9498
 Polo,2017,Manual,30687,Diesel,0,83.1,1.4,9998
 Polo,2017,Manual,16974,Petrol,20,58.9,1,9998
 Polo,2016,Manual,18197,Petrol,20,58.9,1,9998
 Polo,2016,Manual,49423,Petrol,20,60.1,1.2,7998
 Polo,2015,Manual,27286,Petrol,20,60.1,1,7998
 Polo,2017,Manual,24219,Petrol,20,60.1,1.2,9798
 Polo,2016,Manual,42317,Petrol,20,61.4,1.4,10998
 Polo,2015,Manual,31762,Petrol,20,60.1,1.2,8498
 Polo,2015,Manual,45741,Petrol,20,60.1,1,6498
 Polo,2017,Manual,15773,Petrol,20,58.9,1,9798
 Polo,2015,Manual,20076,Petrol,20,58.9,1.2,9040
 Polo,2015,Manual,14242,Petrol,20,60.1,1.2,8495
 Polo,2016,Manual,20686,Petrol,20,60.1,1,8698
 Polo,2015,Manual,35155,Petrol,20,60.1,1.2,8498
 Polo,2017,Manual,21899,Petrol,20,60.1,1.2,10298
 Polo,2016,Manual,28990,Petrol,20,60.1,1,8998
 Polo,2017,Manual,11718,Petrol,145,58.9,1,10998
 Polo,2016,Manual,21438,Petrol,20,58.9,1,8998
 Polo,2013,Manual,68943,Petrol,125,51.4,1.2,4998
 Polo,2017,Semi-Auto,10727,Petrol,145,61.4,1.4,14998
 Polo,2013,Manual,46350,Petrol,125,51.4,1.2,4995
 Polo,2016,Manual,13620,Petrol,20,60.1,1,9498
 Polo,2017,Manual,25383,Petrol,145,60.1,1.2,10298
 Polo,2017,Manual,16701,Petrol,145,60.1,1,8998
 Polo,2017,Manual,23492,Petrol,145,60.1,1.2,9798
 Polo,2017,Manual,10283,Petrol,20,60.1,1,9998
 Polo,2017,Semi-Auto,3295,Petrol,145,60.1,1.2,13498
 Polo,2017,Manual,11001,Petrol,0,65.7,1,12498
 Polo,2017,Manual,12274,Petrol,145,60.1,1.2,10991
 Polo,2015,Manual,26261,Petrol,20,60.1,1.2,9591
 Polo,2016,Semi-Auto,23268,Petrol,20,61.4,1.4,12998
 Polo,2015,Manual,33000,Petrol,20,60.1,1,6991
 Polo,2018,Manual,20944,Petrol,145,62.8,1,13291
 Polo,2018,Manual,12000,Petrol,145,64.2,1,12491
 Polo,2017,Manual,35443,Petrol,145,60.1,1.2,10191
 Polo,2017,Semi-Auto,18262,Petrol,20,60.1,1.2,12291
 Polo,2016,Manual,19000,Petrol,20,60.1,1,9991
 Polo,2016,Manual,11067,Petrol,20,60.1,1,10391
 Polo,2017,Manual,10793,Petrol,145,60.1,1.2,11391
 Polo,2017,Manual,16789,Petrol,20,60.1,1.2,11491
 Polo,2016,Manual,33297,Petrol,20,60.1,1.2,9991
 Polo,2017,Manual,13515,Petrol,145,60.1,1.2,10991
 Polo,2016,Manual,18138,Petrol,20,61.4,1.4,12391
 Polo,2019,Manual,2000,Diesel,145,76.4,1.6,14991
 Polo,2017,Manual,20412,Petrol,145,60.1,1,10491
 Polo,2017,Manual,22416,Petrol,145,60.1,1,10491
 Polo,2020,Manual,1000,Diesel,145,57.7,1.6,16391
 Polo,2019,Semi-Auto,1941,Petrol,145,45.6,1,15891
 Polo,2017,Manual,13757,Petrol,150,60.1,1,10491
 Polo,2015,Manual,32790,Petrol,20,60.1,1,7698
 Polo,2014,Manual,42573,Petrol,20,60.1,1,6998
 Polo,2017,Manual,24979,Diesel,145,74.3,1.4,10991
 Polo,2016,Manual,27934,Petrol,20,60.1,1.2,9991
 Polo,2016,Manual,36985,Petrol,20,60.1,1.2,9991
 Polo,2016,Semi-Auto,18978,Petrol,20,60.1,1.2,12391
 Polo,2016,Manual,15724,Petrol,20,60.1,1,10491
 Polo,2018,Semi-Auto,13861,Petrol,145,47.9,2,17650
 Polo,2015,Manual,29091,Petrol,20,60.1,1,8298
 Polo,2018,Manual,13153,Petrol,145,64.2,1,12991
 Polo,2016,Manual,47905,Petrol,20,60.1,1,8250
 Polo,2015,Manual,28386,Petrol,20,60.1,1,7995
 Polo,2016,Manual,57994,Petrol,20,60.1,1.2,7995
 Polo,2016,Manual,50952,Diesel,0,83.1,1.4,8895
 Polo,2017,Manual,40061,Diesel,145,74.3,1.4,9995
 Polo,2018,Manual,13095,Petrol,145,52.3,1,13291
 Polo,2017,Manual,22749,Petrol,145,60.1,1,9995
 Polo,2018,Manual,5407,Petrol,145,60.1,1,10995
 Polo,2019,Automatic,1000,Petrol,145,46.3,1,19450
 Polo,2017,Semi-Auto,27500,Petrol,145,60.1,1.2,11750
 Polo,2015,Semi-Auto,33000,Petrol,20,60.1,1.2,9550
 Polo,2016,Manual,16551,Petrol,20,60.1,1,8495
 Polo,2017,Manual,23160,Petrol,145,60.1,1,10291
 Polo,2013,Manual,39873,Petrol,125,51.4,1.2,5491
 Polo,2016,Manual,36204,Petrol,20,60.1,1,8495
 Polo,2016,Manual,22352,Petrol,20,60.1,1,8995
 Polo,2016,Manual,57876,Petrol,20,60.1,1.2,8495
 Polo,2017,Manual,22370,Petrol,145,47,1.8,13498
 Polo,2017,Manual,50564,Petrol,145,58.9,1,8498
 Polo,2016,Manual,44042,Petrol,20,60.1,1.2,8995
 Polo,2017,Manual,25757,Petrol,150,47,1.8,13495
 Polo,2015,Manual,40809,Petrol,20,60.1,1.2,7800
 Polo,2014,Automatic,34554,Petrol,145,47.9,1.4,10295
 Polo,2019,Manual,7971,Petrol,145,52.3,1,13745
 Polo,2014,Manual,51819,Petrol,125,51.4,1.4,6995
 Polo,2019,Manual,9066,Petrol,145,48.7,1,12750
 Polo,2015,Manual,21561,Petrol,20,60.1,1,7995
 Polo,2015,Manual,59162,Petrol,20,60.1,1,7250
 Polo,2016,Manual,29925,Petrol,20,60.1,1,8995
 Polo,2016,Manual,25748,Petrol,20,60.1,1,8495
 Polo,2016,Manual,29974,Petrol,20,60.1,1,8995
 Polo,2016,Manual,28753,Petrol,20,60.1,1.2,9995
 Polo,2014,Semi-Auto,51000,Petrol,20,60.1,1.2,7995
 Polo,2017,Semi-Auto,43174,Petrol,20,60.1,1.2,10495
 Polo,2016,Manual,45055,Petrol,20,60.1,1,7990
 Polo,2016,Manual,45371,Diesel,0,83.1,1.4,8995
 Polo,2016,Manual,48610,Diesel,0,83.1,1.4,7950
 Polo,2017,Semi-Auto,35276,Petrol,20,61.4,1.4,12495
 Polo,2015,Manual,26811,Petrol,20,61.4,1.4,10750
 Polo,2019,Manual,20964,Petrol,145,49.6,1,14695
 Polo,2019,Manual,99,Diesel,145,57.7,1.6,14775
 Polo,2018,Manual,18584,Petrol,145,62.8,1,12495
 Polo,2018,Manual,5693,Petrol,145,51.4,1,14895
 Polo,2017,Semi-Auto,8260,Petrol,20,60.1,1.2,11995
 Polo,2019,Semi-Auto,7357,Petrol,145,45.6,1,16495
 Polo,2017,Semi-Auto,7479,Petrol,20,60.1,1.2,12995
 Polo,2017,Manual,27868,Diesel,145,74.3,1.4,9795
 Polo,2019,Semi-Auto,6419,Petrol,145,45.6,1,15591
 Polo,2017,Manual,17500,Petrol,20,60.1,1.2,9950
 Polo,2019,Manual,14761,Petrol,145,52.3,1,13250
 Polo,2016,Manual,20074,Petrol,20,60.1,1.2,9995
 Polo,2016,Manual,11685,Petrol,20,60.1,1,9998
 Polo,2019,Manual,11368,Petrol,150,48.7,1,12995
 Polo,2017,Manual,36578,Petrol,145,60.1,1,7600
 Polo,2016,Manual,15093,Petrol,0,65.7,1,12495
 Polo,2017,Manual,13589,Petrol,20,60.1,1.2,10798
 Polo,2018,Manual,5256,Petrol,145,52.3,1,14450
 Polo,2016,Manual,18505,Petrol,20,60.1,1.2,10430
 Polo,2017,Automatic,8319,Petrol,20,60.1,1.2,11820
 Polo,2017,Manual,11728,Petrol,145,60.1,1,9698
 Polo,2019,Manual,5752,Petrol,145,48.7,1,12995
 Polo,2014,Manual,60125,Petrol,20,60.1,1,5995
 Polo,2017,Manual,57909,Petrol,145,60.1,1.2,8600
 Polo,2018,Manual,5241,Petrol,145,62.8,1,13580
 Polo,2019,Manual,8275,Petrol,145,48.7,1,12995
 Polo,2019,Manual,8508,Petrol,145,48.7,1,12995
 Polo,2019,Manual,11756,Petrol,145,48.7,1,12995
 Polo,2019,Manual,14533,Petrol,145,52.3,1,14295
 Polo,2013,Manual,48494,Petrol,125,53.3,1.2,7298
 Polo,2017,Manual,12278,Petrol,20,58.9,1,10298
 Polo,2017,Manual,14629,Petrol,150,60.1,1.2,11490
 Polo,2018,Manual,12969,Petrol,145,62.8,1,12998
 Polo,2016,Manual,23824,Petrol,20,60.1,1.2,8998
 Polo,2018,Manual,12353,Petrol,145,64.2,1,11480
 Polo,2016,Manual,27155,Petrol,20,60.1,1,8110
 Polo,2018,Manual,15425,Petrol,145,60.1,1,9998
 Polo,2017,Manual,42727,Petrol,20,58.9,1,7998
 Polo,2015,Manual,56000,Petrol,20,60.1,1.2,7298
 Polo,2017,Manual,32000,Petrol,150,60.1,1.2,9698
 Polo,2017,Manual,19214,Petrol,145,60.1,1,8750
 Polo,2016,Manual,19721,Petrol,20,60.1,1.2,10498
 Polo,2017,Manual,9892,Petrol,145,58.9,1,10120
 Polo,2013,Manual,39404,Petrol,125,51.4,1.2,6770
 Polo,2017,Manual,40916,Diesel,0,83.1,1.4,9120
 Polo,2017,Manual,12635,Petrol,145,60.1,1.2,11998
 Polo,2017,Manual,27014,Petrol,145,60.1,1,9498
 Polo,2018,Manual,11737,Petrol,150,58.9,1,11990
 Polo,2017,Manual,17580,Petrol,145,60.1,1.2,10177
 Polo,2017,Manual,18696,Petrol,150,60.1,1,10995
 Polo,2018,Manual,17077,Petrol,150,60.1,1,11995
 Polo,2016,Manual,38727,Petrol,20,58.9,1,8491
 Polo,2017,Manual,15065,Petrol,145,60.1,1.2,10499
 Polo,2019,Manual,8348,Petrol,145,48.7,1,13495
 Polo,2017,Manual,20947,Petrol,145,60.1,1,10995
 Polo,2015,Manual,44949,Diesel,0,83.1,1.4,8500
 Polo,2016,Semi-Auto,29235,Petrol,20,60.1,1.2,10500
 Polo,2016,Manual,64229,Petrol,20,60.1,1,6299
 Polo,2016,Manual,32800,Petrol,20,60.1,1,8650
 Polo,2017,Manual,42383,Petrol,20,60.1,1.2,9995
 Polo,2018,Manual,6349,Petrol,150,64.2,1,14995
 Polo,2016,Manual,20125,Petrol,20,60.1,1.2,10995
 Polo,2017,Manual,40020,Petrol,20,58.9,1,9995
 Polo,2016,Manual,32179,Petrol,20,58.9,1,9495
 Polo,2016,Manual,36954,Petrol,20,60.1,1.2,10995
 Polo,2017,Manual,26753,Petrol,20,60.1,1.2,10995
 Polo,2016,Manual,24564,Petrol,20,58.9,1,8995
 Polo,2015,Manual,39226,Petrol,20,60.1,1.2,8995
 Polo,2015,Manual,43430,Petrol,20,60.1,1,7495
 Polo,2015,Manual,24857,Petrol,20,60.1,1.2,8995
 Polo,2016,Manual,37800,Petrol,20,60.1,1.2,9995
 Polo,2016,Manual,34479,Petrol,20,60.1,1.2,9995
 Polo,2017,Manual,27822,Petrol,20,60.1,1,9995
 Polo,2017,Manual,13650,Petrol,145,60.1,1,10495
 Polo,2016,Manual,23394,Petrol,20,60.1,1,8995
 Polo,2017,Manual,28221,Petrol,145,60.1,1,8995
 Polo,2017,Manual,32577,Petrol,20,60.1,1.2,10400
 Polo,2020,Manual,5000,Petrol,145,47.9,1,13999
 Polo,2017,Manual,18519,Petrol,150,60.1,1,8995
 Polo,2017,Manual,22024,Petrol,150,60.1,1,9995
 Polo,2017,Manual,15014,Petrol,150,60.1,1,10995
 Polo,2020,Manual,5000,Petrol,145,47.9,1,13999
 Polo,2020,Manual,5000,Petrol,145,47.9,1,13999
 Polo,2020,Manual,5000,Petrol,145,52.3,1,13999
 Polo,2020,Manual,5000,Petrol,145,47.9,1,14999
 Polo,2017,Manual,31783,Petrol,20,60.1,1.2,9499
 Polo,2018,Semi-Auto,29638,Petrol,145,61.4,1,13000
 Polo,2019,Manual,8610,Petrol,145,48.7,1,12999
 Polo,2017,Manual,17500,Petrol,145,60.1,1.2,10499
 Polo,2019,Manual,7604,Petrol,145,48.7,1,12999
 Polo,2019,Manual,1640,Petrol,145,48.7,1,12999
 Polo,2015,Manual,26884,Petrol,20,60.1,1,8000
 Polo,2016,Manual,31500,Petrol,20,60.1,1,8299
 Polo,2017,Manual,25080,Petrol,150,60.1,1.2,10599
 Polo,2019,Manual,8200,Petrol,150,48.7,1,11999
 Polo,2019,Manual,7241,Petrol,145,48.7,1,12999
 Polo,2019,Manual,8804,Petrol,145,48.7,1,12999
 Polo,2015,Manual,33500,Petrol,150,47,1.8,11099
 Polo,2016,Manual,45648,Petrol,20,60.1,1,8299
 Polo,2016,Manual,62160,Petrol,20,60.1,1.2,7999
 Polo,2017,Manual,29930,Petrol,150,60.1,1,8999
 Polo,2020,Manual,5000,Petrol,145,47.9,1,14499
